"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"257","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12312967581047352","32.470729124906185","32.2634008843099","145.41000000000284","0.37037037037037035","794","252.06000000000654","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.0800083125519534","30.68454022619889","29.544866831486164","86.55000000000105","0.3239171374764595","744","155.850000000003","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08509975062344184","30.86124676817008","30.048708123247145","84.30000000000099","0.3044569993722536","764","158.01000000000298","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09337766694375119","31.631018753167737","29.596536616194488","98.52000000000136","0.3308223477715003","751","179.40000000000364","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06805901911886954","29.997513809168638","30.406929713370925","54.5700000000003","0.2667922159447583","764","113.52000000000147","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09251177611526777","31.292373373912838","31.358721886675568","99.06000000000141","0.33019460138104206","754","179.19000000000378","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.040073427542254195","29.20077258649968","29.194077719984346","32.07000000000001","0.24733207784055242","751","66.78000000000034","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07079523413687981","30.121048432311166","31.734170851226665","71.73000000000064","0.3069679849340866","736","133.05000000000223","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.08894430590191212","31.03189143341816","29.466333592625613","101.01000000000147","0.3370998116760829","740","178.05000000000385","1000"
"257","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.1304724300360209","33.02167141558663","32.94068287166138","162.5700000000035","0.38355304456999373","784","275.58000000000504","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10345663618730964","32.033376230683075","29.686065209955935","113.04000000000178","0.3427495291902072","775","202.65000000000452","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09583679689664752","31.299577525627626","30.35015457696423","98.3100000000014","0.3170119271814187","777","181.32000000000386","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.08021612635078958","30.436503355991597","31.17884012473128","67.35000000000049","0.28185812931575643","777","136.83000000000223","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10179412579662003","31.719321408737038","31.648047409586923","114.0300000000018","0.3465160075329567","767","202.20000000000465","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.052507619839291066","29.544798385327542","30.063522107528502","44.13000000000018","0.263653483992467","761","89.61000000000091","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.07966195622055997","30.555744471534258","32.28590211177978","86.52000000000105","0.322661644695543","749","155.52000000000308","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.09736076475477977","31.37478563688201","31.114489163060853","116.22000000000192","0.35279347143753925","750","200.5500000000047","1000"
"257","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.1363951233028533","33.60580107690743","33.47676676746388","180.54000000000417","0.4005021971123666","770","298.68000000000296","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10598503740648414","31.749895611507824","30.477947633202547","113.28000000000183","0.33584431889516636","792","205.08000000000476","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11277362150180151","32.42918949203185","30.83268319387789","128.13000000000218","0.357187696170747","772","225.8100000000054","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.09123025768911026","30.911508918936082","30.816987160831086","81.03000000000087","0.29692404268675454","774","160.0500000000031","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.10972568578553558","32.15267374115687","31.549332042599346","129.69000000000221","0.36095417451349654","751","224.7300000000055","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06345247991133228","29.930942765329142","30.01631285210682","57.09000000000035","0.28311362209667296","748","112.05000000000148","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.08804377944028907","30.93667366991364","32.04007241484287","101.52000000000147","0.3389830508474576","742","177.78000000000392","1000"
"257","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.14072457744527567","34.213946662618284","33.64407172820907","199.29000000000488","0.4155681104833647","750","321.1800000000005","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.10494596841230347","31.822539861659628","31.22785519774085","132.3600000000024","0.36220966729441306","757","223.26000000000556","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12167497921862022","32.87232772374044","30.794933578957743","143.76000000000278","0.3684871311989956","778","249.1500000000063","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11512884455527878","32.223102248726526","30.891008414086027","128.8500000000023","0.3483992467043315","783","228.57000000000565","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.10283319479080148","31.300304638673396","31.247720107148602","94.41000000000126","0.3088512241054614","781","183.480000000004","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11765724577445363","32.6147076141188","31.81330294967738","145.86000000000283","0.37602008788449465","768","247.77000000000638","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07425879745081732","30.30952841544145","30.10162092052846","70.44000000000058","0.2950408035153798","757","134.76000000000212","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.09531726239955698","31.368296230710854","32.48488015858126","117.42000000000189","0.3559322033898305","740","199.98000000000476","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11260044333610403","32.28658593531116","32.162343933144264","149.07000000000303","0.37790332705586943","778","246.60000000000645","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12926018287614327","33.31284504968717","32.42765564189132","160.1700000000034","0.38292529817953547","766","272.1300000000051","1000"
"257","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.14495012468828003","34.88036825281581","34.027808910677045","218.3400000000056","0.4243565599497803","757","343.88999999999834","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12451510113604959","32.744396874775354","30.828668974098665","144.9300000000029","0.3578154425612053","807","252.78000000000657","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.11329315599889164","31.733586369245742","30.690340768411172","108.72000000000169","0.3270558694287508","779","206.85000000000488","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12493072873372167","33.167749417572374","31.35698554849052","162.84000000000347","0.39108600125549275","776","271.0500000000054","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08402604599612089","30.729908194346816","31.260458933106328","84.81000000000097","0.3126177024482109","761","157.590000000003","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.10293710169021886","31.80206632332621","33.010025286114896","133.7400000000024","0.3691148775894539","764","222.90000000000563","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.11959684123025825","32.778953338489295","32.2464980931032","166.20000000000368","0.3935969868173258","773","269.7900000000056","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.13663757273483013","33.80713248214848","32.5406595603692","177.48000000000405","0.39422473320778406","790","295.83000000000277","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.13272374619008054","33.2683463796477","31.24166468625568","161.61000000000354","0.3747645951035782","793","276.5700000000046","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.12288722637849851","32.15527452190007","31.693712024241847","123.7500000000021","0.34400502197112365","778","230.19000000000577","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.13106123579939025","33.723113669769695","31.31562821902385","180.36000000000413","0.4074074074074074","761","293.8800000000033","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09327376004433341","31.126912719784556","31.628614013082363","99.42000000000137","0.3283113622096673","754","180.21000000000384","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.10979495705181493","32.266972515240376","33.03833757150293","150.60000000000304","0.38166980539861894","760","245.7000000000065","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.1255888057633692","33.26447781401931","32.261233194875956","184.08000000000436","0.40929064657878217","769","292.8600000000033","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.14283735106677778","34.305582494847826","32.9440116370192","195.06000000000472","0.4086629001883239","765","318.7800000000002","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.13989332224993148","33.798699522955836","31.534820280731807","178.7700000000042","0.3923414940364093","779","299.9400000000025","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.13220421169298985","32.63911407507111","32.29759640932786","139.44000000000267","0.3559322033898305","792","253.95000000000667","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.13636048766971473","34.30404258993977","31.676965103790096","198.54000000000482","0.421217827997489","759","316.6500000000012","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10214048212801305","31.53389271235976","31.593759222690387","114.6300000000018","0.3465160075329567","763","203.10000000000468","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.11544056525353309","32.78914247270089","32.6821520190768","168.5100000000037","0.4017576898932831","760","268.50000000000574","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.12943336104184025","33.81912968812291","33.19115938990306","203.4000000000051","0.4256120527306968","755","315.5100000000008","1000"
"258","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.14893322249930754","34.821134289963446","33.35033390897161","212.9100000000054","0.4199623352165725","771","341.9099999999978","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.14072457744527606","33.220110318303725","32.32005612101757","156.0900000000033","0.37037037037037035","801","277.98000000000474","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.1470282626766423","34.35832553270726","31.980160108654083","196.59000000000486","0.4030131826741996","800","323.9400000000006","1000"
"259","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.1413480188417845","34.92601584074284","32.33510195669529","217.02000000000552","0.4312617702448211","760","339.449999999999","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.1097256857855361","31.98876404494382","32.136393349626545","130.89000000000226","0.36409290646578785","761","225.93000000000555","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.12022028262676614","33.310855517422574","33.687473533969126","187.08000000000442","0.4155681104833647","757","291.21000000000384","1000"
"261","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.13317400942089225","34.35109168526046","33.94467020992642","222.63000000000582","0.4425612052730697","749","337.97999999999854","1000"
"260","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.15253532834580244","34.89308610810592","32.24590687665073","214.65000000000555","0.4180790960451977","761","346.76999999999845","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.1492795788307011","33.78350712233541","33.367446356936284","172.68000000000393","0.3804143126177024","800","301.9800000000027","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.11689526184538704","32.47360477977277","32.191580384815374","147.8400000000029","0.3785310734463277","772","249.09000000000643","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.12416874480465535","33.87786918076222","33.88429722304922","206.19000000000514","0.43063402385436284","751","313.7400000000015","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.15693405375450295","34.32350387689728","34.49618793581192","190.0500000000046","0.3935969868173258","800","325.9800000000005","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","12","0.12319894707675166","33.001212906143664","33.85972125104643","165.51000000000357","0.391713747645951","771","272.22000000000526","1000"
"262","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.12680105292324786","34.45795551183926","35.02196667400959","225.8400000000059","0.4475831763967357","731","335.6699999999995","1000"
"263","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.16365336658354113","34.92591600440516","35.33861386262584","207.99000000000527","0.40991839296924043","792","349.7399999999984","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","13","0.12794402881684655","33.541372392474756","35.60393678964398","183.96000000000427","0.40803515379786565","752","294.78000000000304","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","14","0.13310473815461352","34.055122522797895","35.61533212474319","202.41000000000497","0.4199623352165725","764","317.7000000000008","1000"
"264","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","15","0.13642975893599354","34.602358964981256","37.28364556790587","221.4900000000057","0.4369114877589454","732","339.65999999999843","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-5.250154138801885E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.013681075090051358","28.50418560153071","31.23453768927198","10.139999999999995","0.22347771500313873","733","21.989999999999966","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.027466057079523105","28.796640260688786","30.98417168540263","20.519999999999992","0.23163841807909605","744","44.310000000000066","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-6.562692673502356E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.04076614020504236","29.16375475612054","30.27805753611402","31.29000000000001","0.24168236032642812","743","66.60000000000028","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-5.250154138801885E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.01409670268772399","28.56850757653376","29.71340269750704","9.809999999999997","0.21908349026993096","734","22.01999999999997","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05427403712939911","29.59256217352741","29.98588359135807","42.870000000000196","0.25360954174513495","776","89.88000000000082","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.014443059019117676","28.526454755482675","31.040623819844413","9.839999999999993","0.21908349026993096","745","22.34999999999998","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-3.9376156041014143E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","0","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.027569963978941393","28.867107096310242","30.344586826892083","20.280000000000005","0.23603264281230382","738","44.160000000000096","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06681213632585203","30.08320076188001","29.71987854927629","55.17000000000038","0.26867545511613306","772","113.04000000000137","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.014893322249929784","28.50830432507447","29.795784303934127","9.80999999999999","0.21720025109855617","757","22.70999999999998","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.0277431421446385","28.771734124175698","30.419209731304097","20.579999999999966","0.23728813559322035","742","44.61000000000007","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.0136118038237732","28.553254741158366","30.374890924253663","10.169999999999998","0.22284996861268047","732","21.959999999999987","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.04024660570795143","29.245022308050853","30.677358397456395","31.47000000000003","0.24984306340238543","739","66.33000000000033","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.0785882515932401","30.54488723333655","29.98624515398555","68.1900000000006","0.28311362209667296","774","136.26000000000207","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-5.250154138801885E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.02808949847603219","28.77679704432391","29.534502250683108","20.579999999999984","0.2379158819836786","740","44.91000000000006","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.03969243557772183","29.077531259022354","30.471965354273173","32.069999999999986","0.25549278091650973","728","66.45000000000034","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.02670407315045705","28.87283113495033","30.211125303809713","20.880000000000003","0.23666038920276208","735","44.01000000000004","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05340814630091436","29.639683479099542","30.76041080419828","43.1700000000002","0.26051475204017577","770","89.43000000000085","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-6.562692673502356E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.0893252978664442","31.04541456021535","30.470223583729922","82.11000000000097","0.30069052102950405","774","159.48000000000295","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.01430451648656057","28.550509362016914","29.784161538463913","9.839999999999993","0.21782799748901444","741","22.229999999999983","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.04055832640620578","29.122968190038684","30.217390603633916","32.129999999999995","0.25109855618330196","745","67.26000000000035","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05167636464394633","29.41628243973125","30.2367985241095","44.28000000000016","0.26804770872567485","753","89.04000000000092","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.038826544749237614","29.24264550617366","30.410215453946552","32.28000000000004","0.25109855618330196","730","65.91000000000028","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06445691327237413","30.077365264265293","30.849814449805326","55.890000000000406","0.2780916509730069","743","111.72000000000138","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.014477694652257019","28.528462501422513","30.083031916843904","9.779999999999998","0.21782799748901444","744","22.31999999999997","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09895400387919108","31.50952335928224","31.630771897197945","96.87000000000137","0.3220338983050847","770","182.58000000000382","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.027847049044056396","28.851046861661512","29.423671824311903","20.48999999999999","0.23414940364092907","746","44.61000000000005","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05236907730673397","29.49524969282078","30.48281938744351","44.64000000000017","0.27181418706842436","758","90.00000000000095","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.062448046550290445","29.792165172507463","30.531101558989235","57.330000000000354","0.28185812931575643","746","111.42000000000154","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05101828761429804","29.642335365518765","30.65832487729103","44.43000000000021","0.2642812303829253","757","88.62000000000083","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","29.973003190343462","0","0.20464532328939108","707","0","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07588667220836784","30.530878107931144","31.10497071761972","68.97000000000065","0.2893910860012555","766","134.70000000000203","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.02836658354114771","28.797211276144317","29.947877588945115","20.279999999999987","0.2322661644695543","751","44.85000000000004","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","9","0.10875588805763334","31.964513307509705","32.391580370384396","111.87000000000178","0.3352165725047081","783","206.0700000000047","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.04024660570795143","29.2188741648354","28.776262508752705","31.95000000000002","0.24858757062146894","740","66.81000000000034","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06213632585203611","29.902150046740147","30.92793580655324","58.170000000000336","0.290646578782172","733","111.99000000000154","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07339290662233297","30.19098017704061","30.664366909172507","70.68000000000062","0.2919020715630885","761","134.2500000000022","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06217096148517584","30.09028162737359","30.70096724116165","57.330000000000396","0.2793471437539234","752","111.1800000000014","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","1","0.013888888888887676","28.577437684327958","29.889595795634044","10.080000000000002","0.22033898305084745","737","22.109999999999967","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08596564145192484","31.04336501456489","31.085682749296325","83.01000000000096","0.30947897049591966","759","157.4700000000029","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.04090468273760091","29.136569837731138","29.589086811161447","31.56000000000001","0.24984306340238543","738","66.99000000000035","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","10","0.11800360210584587","32.45013786052852","32.68783807137499","127.56000000000219","0.3483992467043315","790","229.7700000000056","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.053234968135217914","29.615530489876893","28.76741407735296","43.83000000000018","0.2598870056497175","771","89.9400000000009","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07228456636187455","30.32776683140067","30.590586460374805","72.0300000000006","0.30069052102950405","755","134.6400000000022","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08388750346356327","30.62661639078841","30.96049761290643","84.63000000000099","0.30571249215317015","768","157.29000000000306","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","2","0.027569963978941788","28.887712911779243","30.314124770463874","20.639999999999983","0.23414940364092907","747","44.520000000000024","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","6","0.07238847326129114","30.54693925887646","30.381449391550586","70.95000000000067","0.2988072818581293","749","133.65000000000202","1000"
"266","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.0968065946245504","31.42098504226273","31.363544556011618","96.66000000000129","0.32015065913371","768","180.51000000000377","1000"
"271","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","4","0.05320033250207818","29.513329825484508","30.380380147104685","43.53000000000018","0.2674199623352166","754","89.6100000000009","1000"
"265","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","11","0.12655860349127193","32.99353337842544","34.14876542701176","144.0000000000028","0.36409290646578785","795","253.6200000000065","1000"
"268","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08128983097811038","30.775297094717963","30.789628639054694","86.70000000000098","0.31763967357187695","749","157.11000000000305","1000"
"270","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","5","0.06452618453865255","30.017179111761806","29.738573717228245","56.52000000000035","0.2793471437539234","749","112.41000000000149","1000"
"267","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","8","0.09372402327514566","31.005573500538333","31.4180977153663","99.0000000000014","0.325172630257376","763","180.18000000000393","1000"
"269","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","7","0.08215572180659536","30.993534758673654","30.174536148009572","84.96000000000109","0.3157564344005022","749","156.12000000000288","1000"
"272","on","off","0.03","1.2","relative","off","0.6","0","30","false","0.8","0.05","empirical_data","3","0.03955389304516459","29.23734479465137","30.232250830895925","32.100000000000016","0.25360954174513495","728","66.36000000000024","1000"
